2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2.4291724197199326e-18,0.0,1.3109878206974967e-18,0.0,0.0,1.0446904846362308e-18,1.9003850883993027e-18,3.876208817088743e-19,0.0,0.0,1.3747293412060834e-21,6.763643285605641e-19,1.061481991341682e-18,8.71540327231283e-19,2.8244625648807384e-19
2.60630764029003e-18,2.3097316003571466e-18,0.0,2.1933651486095597e-18,0.0,2.2919568464429196e-18,1.330146837647861e-18,0.0,1.1437535235523317e-18,0.0,1.4982096184215968e-19,2.543117488383171e-19,7.845329532869211e-19,3.1441609035134516e-19,0.0
0.0,3.9382468681034583e-19,5.4040057102552876e-20,0.0,5.322357860337481e-19,2.0609248935295634e-18,0.0,1.2989638216543304e-18,1.4187186031854017e-19,0.0,2.086560001405421e-18,1.7102624918387088e-18,0.0,2.007550110453145e-18,0.0
0.0,0.0,0.0,7.86840702502482e-19,0.0,7.449675282019406e-19,1.470101801752864e-18,1.4771263547034105e-19,1.3910093447305495e-18,1.8214148268512156e-18,6.020328436783166e-19,0.0,2.1045510469316907e-19,0.0,0.0
8.427091998684218e-18,1.6677603778656485e-18,0.0,0.0,1.1016102320848922e-18,4.457862634233537e-18,0.0,0.0,0.0,0.0,2.2597643154917765e-18,1.043922756255302e-18,8.1942859740665235e-19,0.0,0.0
0.0,1.2380428139802484e-18,1.1100404108262648e-18,6.955218796066587e-19,0.0,7.09519892086349e-19,0.0,0.0,0.0,2.169648744299171e-18,0.0,1.2731539843474834e-18,3.215773572339316e-19,0.0,3.03914551874935e-19
0.01342361161960955,0.01342366846493504,0.01342354414213105,0.013423644534793453,0.013423514339435321,0.013423237976290681,0.013423358579563404,0.013423448924036218,0.013423604306870698,0.013423506937096773,0.013423326545708533,0.013423358232375603,0.013423293881548795,0.013423390499233684,0.013423409243456402
0.0,8.459186022819996e-19,0.0,1.7569697952300138e-18,6.211534083321332e-19,2.1066830967967694e-18,0.0,0.0,0.0,0.0,0.0,1.3519482262058226e-18,0.0,0.0,0.0
0.0,5.473604509518366e-19,0.0,2.131938586514745e-18,0.0,0.0,0.0,0.0,1.8694781465508037e-18,3.937349819137323e-19,0.0,1.1078612179438262e-18,0.0,1.6232886312998939e-18,1.0810641415585245e-18
0.009783509654906956,0.009783597054134424,0.009783405968738921,0.009783560117640498,0.009783360304082028,0.009782936460707799,0.009783121388485633,0.009783259875833021,0.00978349819864022,0.009783349006650434,0.009783072060001853,0.009783121102065983,0.009783021728197294,0.00978316994163626,0.009783198913422999
0.021747348603403695,0.021747381867442378,0.021747308855013508,0.021747367611403886,0.021747291248177557,0.021747128057505217,0.021747199098376666,0.021747252771145288,0.021747344133856806,0.021747286841990798,0.02174718036499486,0.021747199443293192,0.02174716128186891,0.021747218151938925,0.021747229116127795
0.0,2.2219385866676365e-18,0.0,0.0,0.0,1.2106314771795929e-18,0.0,1.3013089217268987e-19,0.0,0.0,5.025181888915565e-20,0.0,2.192313337759595e-18,0.0,2.3833927508710096e-18
0.0,0.0,2.277939386226456e-18,0.0,2.4068625120801372e-18,2.307413349539733e-19,4.87350114869068e-19,0.0,3.238187838610311e-19,2.4927161859966182e-18,4.162646202388689e-19,1.3326939492757404e-18,7.316314508364938e-19,0.0,2.5420283270483868e-18
0.0,1.1108390847672567e-19,0.0,2.6450087732023295e-18,1.3046477388860154e-18,0.0,1.9775036287910845e-19,0.0,2.464524084614105e-19,1.4676099200261638e-20,0.0,2.491347822579802e-19,1.874603904518411e-19,4.389663696102532e-18,4.6169828959305836e-18
4.721038540390818e-19,7.28252761736754e-18,0.0,7.470419896887832e-19,0.0,0.0,3.330973227476712e-18,8.763095116070572e-19,0.0,0.0,6.293677592343186e-19,1.923632842090389e-18,0.0,9.698286185217195e-19,0.0
2.904468863129621e-18,2.242085616900171e-19,1.6461993984484828e-18,1.5277606491835678e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2510977364788273e-18,5.542192288193886e-19
4.261029762931196e-20,0.0,2.641054982606711e-19,0.0,0.0,2.1277532884856366e-19,0.0,9.346701066045347e-19,0.0,1.1729325959951975e-18,9.828579211641045e-19,2.10417115817587e-19,1.963028700528134e-18,2.811415394066985e-19,3.38868419009898e-19
9.886747104493164e-19,0.0,7.15638566873456e-19,0.0,2.460211039730042e-19,0.0,0.0,1.1231558019489712e-18,0.0,1.296729004753789e-18,7.005564538362277e-19,1.5030319888224865e-18,2.2556948323201593e-18,1.1004363206585875e-18,0.0
0.0,0.0,1.6651988236404656e-18,2.253694304744072e-18,8.051500418178516e-19,0.0,0.0,2.177847369897776e-19,0.0,2.3150781312572095e-18,0.0,0.0,0.0,1.4078728866659308e-18,2.659490257808489e-18
0.0,4.500861055822519e-18,1.0562070046873355e-18,0.0,1.7691319643790073e-18,4.800934509699115e-19,0.0,9.807978571783074e-19,1.0606450351270235e-18,2.815848990814822e-18,5.124276210299476e-19,1.7912756873047146e-18,0.0,0.0,0.0
0.0,0.0,0.0,5.939466093638239e-19,0.0,0.0,1.8693738928379883e-18,1.221991242343393e-18,2.2981288001371583e-18,0.0,3.707968732221579e-18,0.0,1.731216438558825e-18,0.0,1.2374876364230744e-18
0.0,0.0,2.0533522075849455e-18,1.1965979796629918e-18,8.996884745126313e-19,0.0,0.0,2.333899535125004e-18,1.0935674817756997e-18,4.065608897426011e-19,1.9762305382143652e-19,2.9752254356131737e-18,0.0,1.591091196470992e-18,1.6983720682072507e-18
1.2895756905187056e-18,0.0,4.085550718848856e-18,1.2272626872667356e-18,4.237281943611899e-18,0.0,3.190239849593273e-18,0.0,0.0,0.0,3.42800026284359e-18,2.4857003492650833e-18,0.0,4.769958416284136e-18,0.0
6.636063924622557e-19,0.0,1.2083682806707373e-18,8.71476865486652e-19,0.0,0.0,0.0,0.0,1.873252280274081e-18,0.0,0.0,0.0,1.4375779415062213e-18,4.2358695138067816e-19,0.0
3.281591185975853e-21,0.0,2.152400211842022e-18,1.2984230282250556e-18,0.0,1.8839887272633145e-18,0.0,1.831136315202214e-18,0.0,0.0,3.7917661027125e-19,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.946409478850581e-19,1.793587878471164e-18,0.0,7.085317680300672e-20,1.9836469473224177e-18,1.7236727737484327e-20,0.0,1.4109120177863908e-18,3.2547730635485213e-18,3.8280907500859e-19,3.624560502621374e-18,0.0
0.0,0.0,5.555111836227426e-20,0.0,2.1465009247475773e-18,4.0670679445297636e-19,0.0,0.0,0.0,2.0387244966230345e-18,2.3399869447776135e-18,5.710339814769663e-19,1.0025945624217483e-18,0.0,0.0
1.3195506451731376e-19,0.0,0.0,1.123457138207468e-18,0.0,2.8634205708416608e-18,0.0,3.1830007270293565e-18,0.0,7.9485232466026445e-19,6.301780885274991e-19,0.0,3.056866987892647e-18,4.619400548479641e-19,0.0
0.0,0.0,7.856951733384818e-19,0.0,0.0,0.0,7.466133368653366e-19,1.3910291636333015e-18,6.219284963177609e-19,2.776277435454394e-18,3.820715276327919e-19,1.1574402180449004e-18,1.1995538749083041e-18,3.825240200485543e-19,8.997130626408146e-21
1.4903667012606396e-18,3.338773340876471e-18,0.0,1.7650886132851424e-19,0.0,4.42668663380664e-19,5.941296190349167e-19,0.0,1.484905314295176e-18,3.622876737841676e-18,5.500242888862727e-18,1.0407270283906395e-18,0.0,2.365131022966908e-18,9.777217038365774e-19
0.022138091788816063,0.02213818420666164,0.022137981995810508,0.022138145258876397,0.022137933564311305,0.022137483919645765,0.022137680026688644,0.02213782719039485,0.022138079818290666,0.02213792152731538,0.02213762823341652,0.022137679789880668,0.022137574792999593,0.022137731737387794,0.022137762391131657
1.2777894828659814e-18,2.9563234624993116e-18,0.0,7.771870747854827e-19,7.975915892567616e-19,2.985587183692775e-19,0.0,0.0,0.0,2.096772564716169e-18,5.456770601715116e-19,1.1535908963346733e-19,0.0,2.256363027911305e-20,0.0
0.0,0.0,2.9612393280719913e-18,1.506267106952365e-18,1.473590058293096e-18,0.0,6.423523035541743e-19,3.2173640417285507e-19,0.0,3.960695205973868e-19,0.0,2.25854071699378e-19,0.0,1.5550099882198773e-18,0.0
1.223179480642787e-18,1.4643969190752079e-18,2.476329042874619e-19,0.0,0.0,0.0,2.0231623455407142e-18,0.0,0.0,1.2949568268682652e-18,0.0,7.038345307737969e-19,1.327223383356242e-18,0.0,0.0
2.037527405739409e-18,1.7520929716457873e-18,0.0,1.0881475409840049e-18,4.681588490746712e-19,8.279559116859205e-19,2.0406512639292646e-18,0.0,0.0,0.0,5.412387184327075e-19,0.0,3.64907984302127e-18,0.0,0.0
2.1181283932626948e-18,1.4992207939098126e-18,0.0,0.0,2.8104215298116934e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2404358924994528e-18,0.0
0.0009739862924997996,0.0009737455582888715,0.0009742764106821756,0.0009738461941672159,0.000974400271566659,0.0009755779120140713,0.0009750637919085225,0.0009746785039847965,0.0009740180715927496,0.0009744328239797437,0.000975199551873446,0.0009750621636491449,0.0009753377643033413,0.000974928530423253,0.0009748456163697773
0.0,6.89368037752473e-19,0.0,4.1740058277523963e-19,0.0,0.0,0.0,1.2383538902636014e-19,0.0,0.0,0.0,0.0,2.0730121632051092e-18,1.4839918907183908e-18,0.0
0.0,6.964142829430047e-19,2.2865917141865504e-18,0.0,0.0,6.35369398274817e-19,0.0,0.0,0.0,1.6198967802564856e-18,7.447953591181575e-19,0.0,1.8570644352206548e-19,0.0,2.6692282324843987e-18
0.0032478106276559245,0.0032477452357324416,0.003247888271936015,0.0032477729477214477,0.0032479223624369315,0.003248240562173889,0.003248101612131442,0.0032479975149375642,0.0032478189344753833,0.0032479308183404163,0.003248138283508591,0.0032481019926027593,0.0032481761060609237,0.003248065078869656,0.003248043389665387
2.9942579518782414e-19,5.438674637345754e-19,0.0,1.1036384217052123e-18,1.8636599842971685e-18,2.0099958682167087e-20,2.9874766964808274e-19,3.9286676367028147e-19,0.0,0.0,0.0,2.4190543367069947e-18,3.872885911303595e-19,0.0,2.088190124534799e-18
1.0844997261014427e-18,2.896835299780035e-18,4.416465665810672e-18,0.0,0.0,0.0,3.082127289393619e-18,0.0,1.50160696482439e-18,0.0,0.0,0.0,0.0,3.277781725264921e-18,0.0
0.0,0.0,2.5710478039995726e-18,0.0,6.924731208549329e-19,0.0,3.249643361833244e-18,1.0887277774113214e-18,2.1381366814079715e-18,5.571980370320369e-19,1.7415942109843095e-18,0.0,0.0,6.851934710953273e-19,9.226998258757324e-19
5.87700136106299e-19,8.784597006888221e-19,5.493361251471319e-19,1.1350658705654779e-19,2.472997849903113e-18,0.0,2.7098519798565705e-18,3.613892472523536e-18,8.491228512732254e-19,8.731947083928897e-19,0.0,0.0,1.1184347047645047e-18,0.0,1.1986857891737533e-18
0.0,0.0,3.028054303919164e-18,0.0,0.0,3.9463494806014004e-20,4.537609147682459e-19,7.594074419442843e-19,9.278618012776568e-19,2.472098375337306e-19,8.673520748107342e-19,0.0,2.2801079798465127e-19,8.123512191482562e-19,0.0
0.0,4.3386125734711245e-18,0.0,1.6644444333144115e-19,3.90142383911798e-18,3.744041055186754e-18,0.0,8.624911139322851e-19,0.0,4.039821052187093e-18,4.828183618974699e-18,0.0,4.533341684789382e-18,1.4127421123311129e-18,7.994989219897343e-19
0.0,0.0,2.019723298786047e-18,0.0,1.051755387505265e-18,2.882163723787083e-18,0.0,3.62536842979877e-18,9.493001815258133e-19,1.334118891118925e-18,3.648629902333951e-18,0.0,0.0,0.0,1.2230750123468589e-18
0.0,1.4632740592838216e-18,2.5084822862802492e-20,7.118675027551681e-19,0.0,0.0,2.174993310071396e-18,0.0,1.0359118265365847e-18,0.0,0.0,5.846081286919424e-19,1.4694545709745805e-18,0.0,8.015332318038132e-19
2.6091746475859596e-18,9.000154608155532e-19,8.193747598685639e-19,1.5792258254344329e-18,0.0,0.0,1.3238737435369609e-18,1.7077980489113326e-18,2.3164400605925448e-18,0.0,0.0,7.670067327275017e-19,0.0,0.0,4.135392316270238e-18
1.8236528404946808e-18,0.0,0.0,0.0,1.945895083166316e-18,0.0,4.044814815620582e-19,6.318343599082988e-19,8.256860939067333e-19,0.0,0.0,5.367454604527682e-19,1.9213408979961347e-19,0.0,0.0
0.0,3.492413053395754e-20,0.0,0.0,4.670793814743204e-19,7.521439119533794e-19,6.575706721886083e-19,4.679003131740111e-19,0.0,0.0,6.841691164440816e-19,0.0,1.1221693535529967e-18,1.5306137262427998e-18,1.2414899298872767e-19
0.0,0.0,0.0,0.0,0.0,0.0,6.033509554417044e-19,0.0,0.0,2.539710592359182e-18,0.0,0.0,0.0,0.0,1.5465128160247193e-18
6.149206094651587e-19,0.0,1.3021839479268753e-18,9.620608709688918e-19,1.6402233113810642e-18,3.725094658056509e-19,0.0,1.9133714610822485e-18,0.0,1.3858165092121736e-18,5.132767092938933e-19,0.0,1.2165324471850627e-18,1.917755741768043e-18,2.357865755209285e-18
0.0,0.0,1.2075863737405442e-18,0.0,6.76846110591219e-19,3.8577919400940127e-19,0.0,1.7065792432805702e-18,3.636811642789984e-19,1.367712156914799e-18,0.0,1.918429738260714e-18,0.0,1.2676504824106279e-18,1.6315570649303388e-18
0.0,0.0,4.6376282444974506e-20,1.569402300829566e-18,0.0,8.0561632592132045e-19,8.673344537935991e-19,4.274729142718197e-19,1.9291589166825246e-18,0.0,1.8186075445968113e-19,0.0,2.3398044738468888e-18,0.0,2.2372491112853134e-18
0.0,2.110064571823264e-19,3.340118740562197e-19,0.0,0.0,2.807628638173563e-18,1.1825715298558394e-20,0.0,0.0,1.78789751784928e-18,0.0,1.4807628491730528e-18,0.0,7.400981316983624e-19,1.2170679529007473e-18
0.0,3.3149766135325375e-18,0.0,2.1422275268915303e-18,3.835944488304623e-19,9.967914422645818e-19,1.6108335170395174e-18,1.622774033655935e-18,0.0,0.0,0.0,0.0,1.0157506961732744e-18,7.574313099134753e-19,3.75329860279294e-18
0.0,1.8318765765117472e-18,3.0743893214146967e-19,7.694189185852469e-19,6.369635260261547e-19,0.0,0.0,0.0,1.3812292929744658e-20,1.5173525659022695e-18,0.0,0.0,1.7893158857708587e-18,0.0,3.336195967457719e-18
1.6009500668344513e-18,3.849306929684959e-19,5.873179940655231e-19,1.678435251026897e-18,8.036041006929688e-19,0.0,8.212755792912191e-19,0.0,1.9598835376587376e-18,0.0,0.0,0.0,4.894847611329681e-19,0.0,8.223243734766032e-19
0.0,2.242322193767193e-19,3.405545134204141e-19,0.0,1.108648311131034e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7605233711125704e-18,0.0,0.0
0.0,2.179796288574301e-18,5.974794311479453e-19,0.0,0.0,7.100832396880302e-19,0.0,1.963933017109146e-18,1.4338494592375638e-18,6.047995583052623e-19,1.2536476261971991e-18,0.0,3.4434508035864775e-19,0.0,0.0
0.0,0.0,0.0,7.251774734085686e-19,1.4096971863973543e-18,0.0,8.881869296086617e-19,1.2682348295820664e-18,0.0,0.0,2.4088650798063365e-18,0.0,5.084191595668464e-19,0.0,0.0
0.0,0.0,0.0,3.640119190008838e-18,0.0,3.9768959714222114e-19,4.009331122399936e-18,1.6570244107494675e-18,0.0,0.0,0.0,4.723267493057639e-18,0.0,4.709759371812112e-18,1.1156400744884893e-18
1.5509865140115713e-18,3.1652859557675432e-18,0.0,2.316883342298382e-19,0.0,1.312535408676619e-18,1.3888537133964737e-18,0.0,0.0,0.0,3.389375331966782e-19,0.0,2.6387755889439405e-18,2.0911701125665486e-18,1.0634698865607693e-18
0.0,3.5671807515909933e-19,8.406866984463966e-19,2.4505590095834554e-18,8.421378600061471e-20,0.0,0.0,4.596341632382451e-19,2.1257808237941148e-19,6.731086420565789e-19,0.0,0.0,1.6411200518577859e-18,3.722371907348338e-19,3.6245168932165296e-20
0.0,0.0,0.0,5.875241336541605e-19,2.1634014748191875e-19,0.0,0.0,1.4523437118294376e-20,6.739786360196976e-19,0.0,0.0,5.215289134065716e-19,2.0205049698757994e-18,1.008142869958721e-18,0.0
2.2707413226081834e-19,3.1300139593115213e-19,7.592827328351569e-19,1.0783657320160615e-18,0.0,2.2411853510404705e-19,0.0,0.0,2.941786674954746e-18,9.980184419760104e-19,0.0,0.0,0.0,2.0629426125316738e-19,0.0
4.1406377982847996e-19,0.0,2.7391273557462425e-18,0.0,6.710638690980069e-19,0.0,0.0,0.0,6.988851019921506e-19,0.0,0.0,8.201499469581454e-19,0.0,2.5437838040953e-19,6.242321459796042e-19
0.0,2.672180588717171e-18,7.675202630708117e-20,1.950502475680788e-19,0.0,0.0,3.773883338550244e-18,0.0,1.5458438130168121e-18,2.301068663181028e-19,0.0,3.7025223903762936e-19,0.0,0.0,0.0
8.93864775141199e-19,0.0,0.0,6.665079734940666e-19,3.6544305138020145e-18,1.538456845437089e-18,0.0,0.0,1.4052453213502832e-18,3.3076112941136345e-19,4.632321636704062e-19,0.0,0.0,1.9317475318123577e-18,0.0
1.932827993087524e-18,1.4380622587087613e-18,0.0,3.2140974561457233e-19,0.0,0.0,0.0,1.7195331319440754e-18,0.0,0.0,0.0,0.0,1.006090701253786e-18,2.831516459285346e-18,1.3067797648348803e-19
0.0,1.8347240351147224e-18,0.0,0.0,0.0,3.5946275578003583e-19,0.0,0.0,0.0,0.0,4.2907555783186126e-19,0.0,0.0,0.0,1.424847213105245e-18
6.727706043696679e-19,5.823358872660309e-19,5.747039581318939e-19,3.655612808913769e-19,1.1334933074635804e-18,6.425983016103046e-20,4.075378492715782e-19,0.0,1.0406004604892593e-18,2.734432357857278e-19,0.0,6.733888016227468e-19,0.0,8.693305957606881e-19,7.273089478934791e-19
0.0021140986119437947,0.002114262471284205,0.0021139038233865225,0.0021141932687829103,0.0021138182022911933,0.0021130193211418027,0.00211336800742471,0.002113629216664912,0.0021140773295439835,0.0021137970339870056,0.0021132756621898394,0.002113367396869454,0.0021131810473797607,0.0021134597841724746,0.0021135142550178163
1.5443697006944137e-18,4.395204728764197e-19,1.0677824692269682e-18,4.603025448952633e-19,0.0,0.0,7.613618773289963e-19,9.625454050957905e-19,0.0,0.0,0.0,0.0,2.930508455098943e-18,2.6263676739743184e-18,1.7575348657078847e-18
0.0,1.398282948827316e-18,4.766703169479365e-18,1.957962356001914e-18,2.6049419261248647e-18,0.0,0.0,0.0,9.69901195277007e-19,2.423858227040234e-18,4.145981595050553e-18,7.344277369974237e-19,7.913580450341861e-19,9.02968913802233e-19,1.0485461665914273e-18
0.0,0.0,0.0,0.0,0.0,0.0,7.680524503815977e-19,0.0,0.0,0.0,0.0,5.942112613123894e-19,2.026524431323155e-18,2.5524565038133803e-18,1.9717413852063996e-18
8.175853278747249e-19,1.1402429301122741e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.9705849402901965e-18,1.8480828255646278e-19,0.0,2.373286030193598e-19,0.0,0.0,1.4737927293904737e-18
1.5404882811628268e-18,1.0068397010390203e-18,2.6366377261051824e-18,4.969088394964729e-19,0.0,1.9532313044665348e-18,2.3601843775236636e-18,0.0,1.1943552282219126e-18,0.0,1.1882076410300472e-18,1.4320777122647267e-18,2.3599131204927816e-18,0.0,0.0
1.0550029540165073e-18,0.0,9.24898695883956e-19,2.106181529238458e-18,0.0,0.0,0.0,9.05466406160711e-20,0.0,7.281275035178054e-19,2.648709415553412e-19,1.1311956594287226e-18,0.0,0.0,0.0
0.0,5.345105398071708e-19,2.9767696493067903e-18,0.0,3.840634446294211e-19,0.0,2.4851402886743122e-18,0.0,0.0,0.0,7.06161381416932e-20,0.0,0.0,2.3968852198133845e-18,2.256449062383366e-18
0.0,0.0,0.0,1.1077104111455343e-19,0.0,0.0,1.1281498177935471e-18,0.0,0.0,7.168347362384569e-19,8.437964995561158e-19,1.0590240935830922e-18,2.0842056667751305e-18,4.183060933150237e-19,0.0
1.2813805270140836e-18,0.0,0.0,1.835807124698325e-18,4.8564663978517516e-20,3.065648639091272e-19,2.6552186963099866e-18,2.115909687502665e-18,0.0,2.1597440549754036e-18,0.0,1.441090307182054e-18,3.055737336281283e-18,0.0,0.0
5.224943812821976e-19,0.0,3.091028178516095e-19,0.0,0.0,2.048348225122934e-20,0.0,0.0,1.0318232051514057e-18,0.0,9.83209274320229e-19,4.263211654577558e-19,0.0,0.0,0.0
1.0072076715800827e-18,1.3274151204508719e-18,7.766892356652358e-20,2.8635365685011305e-19,8.88549027809086e-19,0.0,1.5807042958716883e-18,1.74139519417844e-19,9.81076590586534e-20,1.4309103983592044e-18,0.0,0.0,0.0,0.0,0.0
1.0928917886126495e-18,0.0,0.0,0.0,0.0,0.0,1.8836036602428213e-18,4.141477211270263e-19,8.976513594608599e-19,0.0,4.543841234053307e-20,0.0,0.0,0.0,1.065456171008285e-18
1.1969851792606659e-18,0.0,0.0,1.2554397178979311e-18,1.0937657777856229e-18,0.0,0.0,0.0,7.262038133011112e-19,0.0,1.3082181685815424e-18,7.07872946686914e-19,2.321964795165978e-18,0.0,5.617507382821037e-19
0.0021085007371891185,0.0021085060658919026,0.0021084946553669107,0.0021085036634242,0.0021084917781922,0.0021084658375784093,0.0021084774561866033,0.0021084858380311603,0.0021085000510931125,0.0021084913337662044,0.0021084742494545876,0.002108477484918109,0.002108471226012614,0.002108480194941552,0.00210848213491138
3.0024492999438587e-18,1.2134784793951899e-18,0.0,2.5027119103125938e-18,1.8976688901501938e-18,3.8726421695341064e-19,2.259114315579038e-18,0.0,0.0,0.0,0.0,2.206459396713449e-18,0.0,0.0,0.0
0.0,0.0,1.1076535939070388e-18,0.0,0.0,0.0,3.532625099615613e-19,1.3341395709658836e-18,0.0,0.0,0.0,1.9842318401895795e-18,0.0,0.0,0.0
4.497739580300057e-18,0.0,5.374984166802219e-18,0.0,2.2052201154892225e-19,0.0,0.0,0.0,0.0,0.0,1.4047295858901432e-19,0.0,0.0,2.589508831356938e-18,0.0
0.0,8.807714989277154e-19,0.0,1.3170362740984739e-18,0.0,2.3337217356447518e-19,0.0,0.0,8.134583448124903e-19,0.0,1.5224210214172079e-18,0.0,1.216598622657719e-18,0.0,1.1885452340589503e-18
0.03761912759426202,0.037619227340370924,0.03761900934390832,0.03761918523992117,0.03761895784463946,0.037618474534425746,0.03761868525649156,0.037618843441942044,0.03761911439925621,0.037618944858702326,0.03761862929606663,0.03761868499694567,0.03761857216185325,0.03761874088431411,0.03761877380362264
1.4582007840406422e-18,0.0,0.0,0.0,2.288270145222781e-18,0.0,1.0122434175154094e-18,0.0,0.0,1.4864353701392528e-18,0.0,5.441714774304409e-19,4.832217356487426e-19,5.426747785337255e-19,0.0
0.0,0.0,8.428829718097499e-19,0.0,0.0,9.825606985729435e-20,0.0,7.663618413178533e-19,0.0,2.302159497019324e-19,0.0,0.0,0.0,1.1702511391808277e-19,0.0
0.0,1.499646654845939e-18,1.280835299943394e-18,2.6901657879256824e-18,0.0,0.0,0.0,0.0,2.0585729554538105e-18,2.4144350974697902e-18,3.056875139620975e-19,1.1410550933300579e-18,5.062829936047597e-19,0.0,4.831207506249083e-18
6.931625056783998e-19,1.8820170971076025e-19,1.6115640595010546e-18,0.0,0.0,0.0,8.799177018420802e-19,1.216727938437587e-19,6.414293172994854e-19,3.352116959544831e-18,0.0,1.6070769930032831e-18,0.0,4.471830338898347e-19,1.7408546719063205e-18
1.746529483003687e-18,1.0063266034906436e-18,4.551789973798847e-19,0.0,2.4206697566690165e-20,0.0,1.7183543927290936e-18,0.0,1.6535797341454428e-18,0.0,8.485010526391467e-19,1.6069714966386277e-18,0.0,7.367035393692066e-19,0.0
0.002013195397613484,0.0020131295432997886,0.0020132737510716713,0.0020131574475819236,0.0020133081696589827,0.0020136284465836407,0.0020134887324248243,0.002013383876642063,0.0020132039381362487,0.0020133167502538658,0.0020135258501281813,0.00201348883003184,0.0020135636875218015,0.0020134517862279567,0.0020134300213857353
0.0010181514716747857,0.0010172033772566599,0.0010192760425531274,0.001017602670259853,0.0010197701280102022,0.0010243771789113956,0.0010223675894086028,0.0010208598161273543,0.001018271810777151,0.0010198944566012814,0.00102290073821594,0.00102236975765632,0.001023445383809413,0.001021837986625453,0.0010215252001019616
0.0,4.0234042237424346e-20,2.568909360007435e-18,7.059631298600973e-19,0.0,0.0,0.0,9.039092010232772e-19,0.0,6.59183569595844e-19,1.713009958899641e-19,4.411202787479116e-19,0.0,0.0,6.949633122212779e-19
0.0,0.0,0.0,6.849525170022265e-19,1.9788379110004158e-19,1.1732815704058993e-18,0.0,6.030039800497229e-19,0.0,0.0,0.0,0.0,3.7377829989776483e-19,0.0,6.785316063017829e-19
0.0,0.0,0.0,0.0,1.5821087519589976e-19,3.0154619343142375e-19,1.065493654717883e-18,1.5762407960580375e-18,0.0,0.0,6.333988510971583e-19,3.390625193460312e-19,7.757276357224633e-19,8.5829429760611455e-19,0.0
0.009868279792918858,0.009868217690861799,0.009868354016274596,0.009868243825745193,0.009868386402951825,0.009868690929405758,0.009868557898892712,0.009868458380857354,0.009868287825571689,0.0098683945340588,0.009868592981302866,0.009868558101660348,0.00986862904244997,0.009868522814054344,0.009868502225704729
0.0,5.0463505024935145e-18,2.321350121008235e-18,0.0,0.0,1.1803434667542823e-18,0.0,1.740834575990509e-18,0.0,2.0832691244369014e-18,2.7578704608927656e-18,1.3930900260619109e-18,3.1875400057286285e-18,0.0,0.0
2.146760329675846e-18,1.0828392672453998e-18,0.0,0.0,6.341715398473173e-19,9.889226444735038e-19,0.0,0.0,0.0,0.0,0.0,1.0694024360769925e-19,1.9396837120349338e-19,0.0,9.461897367160775e-20
2.235484945203172e-18,0.0,0.0,0.0,0.0,9.753946243552225e-19,0.0,1.1733019029609508e-18,0.0,0.0,2.9708156410618643e-18,0.0,5.4577137571108635e-18,1.3544397044406208e-18,5.210591689919578e-18
2.103201248605816e-19,0.0,4.8773993611894777e-20,2.4448912342695316e-18,9.941607464922444e-20,0.0,0.0,7.986744567789677e-19,0.0,0.0,0.0,0.0,0.0,0.0,8.380485402344129e-19
0.0,8.009057456850595e-19,2.420349157427755e-19,1.9737524506920114e-18,0.0,1.3937717944578546e-18,0.0,1.376705922286585e-18,3.71274427592369e-19,9.602987710895076e-19,9.435282437788286e-19,0.0,1.0245555305796232e-18,0.0,0.0
0.014662355590398347,0.014662327659574155,0.014662388425923706,0.0146623395807811,0.014662402940857692,0.014662537496767554,0.014662479101628498,0.014662434905096252,0.014662359090521063,0.014662406626710433,0.014662494587617996,0.014662479177760167,0.014662510440070914,0.014662463475348997,0.01466245435852858
0.0,5.965257146426048e-19,2.3234752333600764e-19,0.0,1.1139886106959473e-18,0.0,0.0,1.470912593462266e-19,2.3878947091707074e-19,0.0,6.713773152333273e-19,0.0,0.0,1.1754948132426133e-18,1.4041845246512917e-18
0.0,0.0,0.0,1.2682571140478088e-18,0.0,3.179474908371716e-19,7.287057067413243e-19,0.0,0.0,0.0,0.0,6.99199654470197e-19,1.584520881464063e-18,0.0,4.38620671116393e-19
0.0,1.3499147395851103e-18,0.0,0.0,0.0,1.5025021589024663e-18,7.990794046830189e-19,1.612317828661774e-18,0.0,7.441268678858252e-19,0.0,6.379726252009332e-19,0.0,0.0,7.940314393238045e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643422411199025e-18,1.7334748394349778e-19,0.0,9.15172182988835e-19,0.0
2.2090726562774063e-18,0.0,7.296296806388958e-19,3.972807045939019e-18,1.6649910072073288e-18,1.3241424594679775e-18,1.5598010371039543e-18,0.0,7.314668547537288e-19,0.0,0.0,2.981460271649855e-18,2.4763571631496567e-19,0.0,1.73128585979591e-18
0.0,0.0,9.590321492430846e-19,0.0,6.137345216256705e-19,2.0153684539447196e-19,2.0996332157011164e-19,0.0,1.7422851207539832e-18,9.611523516544044e-19,1.0404490539112367e-18,4.890994503860536e-19,0.0,0.0,0.0
